well_id,rows_total,known_rows,eval_rows,cutoff_idx,last_known_md,last_known_tvt,first_eval_md_since,boundary_delta_after_1,boundary_slope_after_1,boundary_delta_before_1,boundary_slope_before_1,boundary_delta_after_minus_before_1,prefix_endpoint_slope_1,prefix_median_step_slope_1,prefix_delta_1,prefix_endpoint_slope_5,prefix_median_step_slope_5,prefix_delta_5,prefix_endpoint_slope_10,prefix_median_step_slope_10,prefix_delta_10,prefix_endpoint_slope_30,prefix_median_step_slope_30,prefix_delta_30,prefix_endpoint_slope_50,prefix_median_step_slope_50,prefix_delta_50,prefix_endpoint_slope_100,prefix_median_step_slope_100,prefix_delta_100,prefix_endpoint_slope_200,prefix_median_step_slope_200,prefix_delta_200,prefix_endpoint_slope_all,prefix_median_step_slope_all,prefix_delta_all,future_delta_1,future_abs_delta_1,future_md_since_1,future_endpoint_slope_1,future_delta_5,future_abs_delta_5,future_md_since_5,future_endpoint_slope_5,future_delta_10,future_abs_delta_10,future_md_since_10,future_endpoint_slope_10,future_delta_30,future_abs_delta_30,future_md_since_30,future_endpoint_slope_30,future_delta_50,future_abs_delta_50,future_md_since_50,future_endpoint_slope_50,future_delta_100,future_abs_delta_100,future_md_since_100,future_endpoint_slope_100,future_delta_250,future_abs_delta_250,future_md_since_250,future_endpoint_slope_250,future_delta_500,future_abs_delta_500,future_md_since_500,future_endpoint_slope_500,future_delta_1000,future_abs_delta_1000,future_md_since_1000,future_endpoint_slope_1000,future_delta_2000,future_abs_delta_2000,future_md_since_2000,future_endpoint_slope_2000,future_delta_end,future_abs_delta_end,future_md_since_end,future_endpoint_slope_end,boundary_delta_after_5,boundary_slope_after_5,boundary_delta_before_5,boundary_slope_before_5,boundary_delta_after_minus_before_5,boundary_delta_after_10,boundary_slope_after_10,boundary_delta_before_10,boundary_slope_before_10,boundary_delta_after_minus_before_10,boundary_delta_after_30,boundary_slope_after_30,boundary_delta_before_30,boundary_slope_before_30,boundary_delta_after_minus_before_30,boundary_delta_after_50,boundary_slope_after_50,boundary_delta_before_50,boundary_slope_before_50,boundary_delta_after_minus_before_50,boundary_delta_after_100,boundary_slope_after_100,boundary_delta_before_100,boundary_slope_before_100,boundary_delta_after_minus_before_100,boundary_delta_after_200,boundary_slope_after_200,boundary_delta_before_200,boundary_slope_before_200,boundary_delta_after_minus_before_200
000d7d20,5278,1442,3836,1441,12908.0,11747.37,1.0,0.00999999999839929,0.00999999999839929,0.010000000000218279,0.010000000000218279,-1.8189894035458565e-12,0.010000000000218279,0.010000000000218279,0.010000000000218279,0.009999999999854481,0.010000000000218279,0.049999999999272404,0.011000000000058208,0.010000000000218279,0.11000000000058208,0.014333333333343034,0.010000000000218279,0.43000000000029104,0.01640000000003056,0.019999999998617568,0.8200000000015281,0.00820000000001528,0.010000000000218279,0.8200000000015281,0.004450000000006184,0.010000000000218279,0.8900000000012368,0.35485773768216544,0.1500000000014552,511.3500000000004,0.00999999999839929,0.00999999999839929,1.0,0.00999999999839929,0.039999999999054126,0.039999999999054126,5.0,0.007999999999810825,0.07999999999992724,0.07999999999992724,10.0,0.007999999999992725,0.1499999999996362,0.1499999999996362,30.0,0.0049999999999878735,0.09999999999854481,0.09999999999854481,50.0,0.001999999999970896,1.0599999999994907,1.0599999999994907,100.0,0.010599999999994907,1.8700000000008004,1.8700000000008004,250.0,0.007480000000003201,0.8899999999994179,0.8899999999994179,500.0,0.001779999999998836,-2.6600000000016735,2.6600000000016735,1000.0,-0.0026600000000016736,-3.2400000000016007,3.2400000000016007,2000.0,-0.0016200000000008003,-10.06000000000131,10.06000000000131,3836.0,-0.0026225234619398617,0.039999999999054126,0.007999999999810825,0.049999999999272404,0.009999999999854481,-0.010000000000218279,0.07999999999992724,0.007999999999992725,0.11000000000058208,0.011000000000058208,-0.030000000000654836,0.1499999999996362,0.0049999999999878735,0.43000000000029104,0.014333333333343034,-0.28000000000065484,0.09999999999854481,0.001999999999970896,0.820000000001528,0.01640000000003056,-0.7200000000029831,1.0599999999994907,0.010599999999994907,0.820000000001528,0.00820000000001528,0.23999999999796273,2.5099999999983993,0.012549999999991996,0.8900000000012369,0.004450000000006184,1.6199999999971624
00bbac68,7559,1545,6014,1544,13122.0,12223.54,1.0,0.019999999998617568,0.019999999998617568,0.020000000000436557,0.020000000000436557,-1.8189894035458565e-12,0.020000000000436557,0.020000000000436557,0.020000000000436557,0.018000000000029104,0.019999999998617568,0.09000000000014552,0.017000000000007277,0.019999999998617568,0.17000000000007276,0.015000000000024253,0.015000000000327418,0.4500000000007276,0.012800000000024738,0.010000000000218279,0.6400000000012369,0.007100000000009459,0.010000000000218279,0.7100000000009459,-0.0029499999999916325,-0.00999999999839929,-0.5899999999983265,0.5290867875647679,0.4099999999998545,816.9100000000017,0.019999999998617568,0.019999999998617568,1.0,0.019999999998617568,0.09999999999854481,0.09999999999854481,5.0,0.019999999999708962,0.2000000000007276,0.2000000000007276,10.0,0.020000000000072758,0.6499999999996362,0.6499999999996362,30.0,0.02166666666665454,1.1899999999986903,1.1899999999986903,50.0,0.023799999999973807,2.6899999999986903,2.6899999999986903,100.0,0.026899999999986903,5.269999999998618,5.269999999998618,250.0,0.02107999999999447,5.929999999998472,5.929999999998472,500.0,0.011859999999996944,5.530000000000655,5.530000000000655,1000.0,0.005530000000000655,15.569999999999709,15.569999999999709,2000.0,0.0077849999999998545,-6.740000000001601,6.740000000001601,6014.0,-0.001120718323911141,0.09999999999854481,0.019999999999708962,0.09000000000014552,0.018000000000029104,0.00999999999839929,0.2000000000007276,0.020000000000072758,0.17000000000007276,0.017000000000007277,0.030000000000654836,0.6499999999996362,0.02166666666665454,0.4500000000007276,0.015000000000024253,0.1999999999989086,1.1899999999986903,0.023799999999973807,0.6400000000012369,0.012800000000024738,0.5499999999974534,2.6899999999986903,0.026899999999986903,0.7100000000009459,0.007100000000009459,1.9799999999977445,5.049999999999272,0.025249999999996362,-0.5899999999983265,-0.0029499999999916325,5.639999999997599
00e12e8b,6384,2083,4301,2082,12538.0,11604.820000000002,1.0,0.039999999999054126,0.039999999999054126,0.040000000000873115,0.040000000000873115,-1.8189894035458565e-12,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.04200000000018918,0.040000000000873115,0.21000000000094587,0.04200000000018918,0.040000000000873115,0.42000000000189175,0.04233333333340852,0.040000000000873115,1.2700000000022555,0.04159999999999855,0.040000000000873115,2.0799999999999272,0.03579999999999927,0.039999999999054126,3.579999999999927,0.027650000000003273,0.020000000002255547,5.530000000000655,0.47965417867435217,0.47999999999956344,998.6400000000012,0.039999999999054126,0.039999999999054126,1.0,0.039999999999054126,0.20999999999912689,0.20999999999912689,5.0,0.04199999999982538,0.42000000000007276,0.42000000000007276,10.0,0.042000000000007275,1.2099999999991269,1.2099999999991269,30.0,0.04033333333330423,1.9799999999977445,1.9799999999977445,50.0,0.03959999999995489,3.779999999998836,3.779999999998836,100.0,0.03779999999998836,8.349999999998545,8.349999999998545,250.0,0.03339999999999418,11.670000000000073,11.670000000000073,500.0,0.023340000000000145,10.859999999998763,10.859999999998763,1000.0,0.010859999999998763,-15.690000000002328,15.690000000002328,2000.0,-0.007845000000001164,-8.450000000000728,8.450000000000728,4301.0,-0.0019646593815393462,0.20999999999912689,0.04199999999982538,0.21000000000094587,0.04200000000018918,-1.8189894035458565e-12,0.42000000000007276,0.042000000000007275,0.42000000000189175,0.04200000000018918,-1.8189894035458565e-12,1.2099999999991269,0.04033333333330423,1.2700000000022555,0.04233333333340852,-0.06000000000312866,1.9799999999977445,0.03959999999995489,2.0799999999999272,0.04159999999999855,-0.10000000000218279,3.779999999998836,0.03779999999998836,3.5799999999999272,0.03579999999999927,0.1999999999989086,6.9799999999977445,0.034899999999988725,5.530000000000655,0.027650000000003273,1.4499999999970896
015fe0d2,5950,1654,4296,1653,13487.0,12233.78,1.0,0.029999999998835847,0.029999999998835847,0.020000000000436557,0.020000000000436557,0.00999999999839929,0.020000000000436557,0.020000000000436557,0.020000000000436557,0.028000000000247383,0.030000000000654836,0.1400000000012369,0.028999999999905414,0.02999999999974534,0.2899999999990541,0.0296666666667079,0.030000000000654836,0.8900000000012369,0.029400000000023283,0.030000000000654836,1.4700000000011642,0.025,0.029999999998835847,2.5,0.018100000000004002,0.020000000000436557,3.6200000000008004,0.2943254688445254,0.08999999999832653,486.52000000000044,0.029999999998835847,0.029999999998835847,1.0,0.029999999998835847,0.1499999999996362,0.1499999999996362,5.0,0.02999999999992724,0.2900000000008731,0.2900000000008731,10.0,0.02900000000008731,0.8299999999999272,0.8299999999999272,30.0,0.02766666666666424,1.3400000000001455,1.3400000000001455,50.0,0.026800000000002912,2.779999999998836,2.779999999998836,100.0,0.02779999999998836,6.299999999999272,6.299999999999272,250.0,0.02519999999999709,6.299999999999272,6.299999999999272,500.0,0.012599999999998545,-0.5500000000010914,0.5500000000010914,1000.0,-0.0005500000000010914,26.80999999999949,26.80999999999949,2000.0,0.013404999999999745,23.979999999999563,23.979999999999563,4296.0,0.005581936685288539,0.1499999999996362,0.02999999999992724,0.1400000000012369,0.028000000000247383,0.00999999999839929,0.2900000000008731,0.02900000000008731,0.2899999999990541,0.028999999999905414,1.8189894035458565e-12,0.8299999999999272,0.02766666666666424,0.8900000000012369,0.0296666666667079,-0.06000000000130967,1.3400000000001455,0.026800000000002912,1.4700000000011642,0.029400000000023283,-0.13000000000101863,2.779999999998836,0.02779999999998836,2.5,0.025,0.27999999999883585,5.5,0.0275,3.6200000000008004,0.018100000000004002,1.8799999999991996
01869cd4,6850,1293,5557,1292,12548.0,11745.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000436557,0.0,0.020000000000436557,0.005333333333328483,0.004999999999199645,0.15999999999985448,0.008400000000001455,0.010000000000218279,0.42000000000007276,0.01460000000000946,0.019999999998617568,1.4600000000009459,0.03945000000000618,0.029999999998835847,7.890000000001236,0.30005417956656355,0.13000000000010914,387.67000000000013,0.0,0.0,1.0,0.0,-0.010000000000218279,0.010000000000218279,5.0,-0.0020000000000436557,-0.020000000000436557,0.020000000000436557,10.0,-0.0020000000000436557,-0.17000000000007276,0.17000000000007276,30.0,-0.005666666666669092,-0.25,0.25,50.0,-0.005,-1.680000000000291,1.680000000000291,100.0,-0.01680000000000291,-4.930000000000291,4.930000000000291,250.0,-0.019720000000001164,-6.520000000000437,6.520000000000437,500.0,-0.013040000000000874,-13.069999999999709,13.069999999999709,1000.0,-0.013069999999999709,0.23999999999978172,0.23999999999978172,2000.0,0.00011999999999989086,3.4499999999989086,3.4499999999989086,5557.0,0.0006208385819684917,-0.010000000000218279,-0.0020000000000436557,0.0,0.0,-0.010000000000218279,-0.020000000000436557,-0.0020000000000436557,0.020000000000436557,0.0020000000000436557,-0.040000000000873115,-0.17000000000007276,-0.005666666666669092,0.15999999999985448,0.005333333333328483,-0.32999999999992724,-0.25,-0.005,0.42000000000007276,0.008400000000001455,-0.6700000000000728,-1.680000000000291,-0.01680000000000291,1.4600000000009459,0.01460000000000946,-3.140000000001237,-3.25,-0.01625,7.890000000001237,0.03945000000000618,-11.140000000001237
01982c1d,5587,1646,3941,1645,11666.0,10694.08,1.0,0.020000000000436557,0.020000000000436557,0.030000000000654836,0.030000000000654836,-0.010000000000218279,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.02599999999983993,0.029999999998835847,0.12999999999919964,0.025,0.024999999999636202,0.25,0.023666666666637564,0.020000000000436557,0.7099999999991269,0.022400000000016008,0.020000000000436557,1.1200000000008004,0.01860000000000582,0.020000000000436557,1.860000000000582,0.010799999999999272,0.010000000000218279,2.1599999999998545,0.46575075987841935,0.42000000000007276,766.1599999999999,0.020000000000436557,0.020000000000436557,1.0,0.020000000000436557,0.12000000000080036,0.12000000000080036,5.0,0.02400000000016007,0.2600000000002183,0.2600000000002183,10.0,0.02600000000002183,0.819999999999709,0.819999999999709,30.0,0.02733333333332363,1.4200000000000728,1.4200000000000728,50.0,0.028400000000001455,2.9900000000016007,2.9900000000016007,100.0,0.029900000000016008,6.710000000000946,6.710000000000946,250.0,0.026840000000003784,6.110000000000582,6.110000000000582,500.0,0.012220000000001164,-5.170000000000073,5.170000000000073,1000.0,-0.005170000000000073,-8.069999999999709,8.069999999999709,2000.0,-0.004034999999999855,-11.219999999999345,11.219999999999345,3941.0,-0.0028469931489468014,0.12000000000080036,0.02400000000016007,0.12999999999919964,0.02599999999983993,-0.00999999999839929,0.2600000000002183,0.02600000000002183,0.25,0.025,0.010000000000218279,0.819999999999709,0.02733333333332363,0.7099999999991269,0.023666666666637564,0.11000000000058208,1.4200000000000728,0.028400000000001455,1.1200000000008004,0.022400000000016008,0.2999999999992724,2.9900000000016007,0.029900000000016008,1.860000000000582,0.01860000000000582,1.1300000000010186,5.690000000000509,0.028450000000002546,2.1599999999998545,0.010799999999999272,3.530000000000655
028d7b28,7761,1527,6234,1526,13423.0,12427.92,1.0,0.020000000000436557,0.020000000000436557,0.030000000000654836,0.030000000000654836,-0.010000000000218279,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.02400000000016007,0.020000000000436557,0.12000000000080036,0.02399999999997817,0.020000000000436557,0.23999999999978172,0.026666666666642413,0.029999999998835847,0.7999999999992724,0.02959999999999127,0.030000000000654836,1.4799999999995634,0.03639999999999418,0.039999999999054126,3.639999999999418,0.04109999999999672,0.040000000000873115,8.219999999999345,0.36256880733944996,0.18000000000029104,553.2800000000007,0.020000000000436557,0.020000000000436557,1.0,0.020000000000436557,0.1000000000003638,0.1000000000003638,5.0,0.020000000000072758,0.2000000000007276,0.2000000000007276,10.0,0.020000000000072758,0.5100000000002183,0.5100000000002183,30.0,0.017000000000007277,0.7000000000007276,0.7000000000007276,50.0,0.014000000000014551,1.110000000000582,1.110000000000582,100.0,0.01110000000000582,5.389999999999418,5.389999999999418,250.0,0.02155999999999767,8.950000000000728,8.950000000000728,500.0,0.017900000000001456,-0.5799999999999272,0.5799999999999272,1000.0,-0.0005799999999999273,-4.6599999999998545,4.6599999999998545,2000.0,-0.002329999999999927,0.8600000000005821,0.8600000000005821,6234.0,0.00013795316008992335,0.1000000000003638,0.020000000000072758,0.12000000000080036,0.02400000000016007,-0.020000000000436557,0.2000000000007276,0.020000000000072758,0.23999999999978172,0.02399999999997817,-0.039999999999054126,0.5100000000002183,0.017000000000007277,0.7999999999992724,0.026666666666642413,-0.2899999999990541,0.7000000000007276,0.014000000000014551,1.4799999999995634,0.02959999999999127,-0.7799999999988358,1.110000000000582,0.01110000000000582,3.639999999999418,0.03639999999999418,-2.529999999998836,4.020000000000437,0.020100000000002182,8.219999999999345,0.04109999999999672,-4.199999999998909
02e7fe5a,6888,1780,5108,1779,13254.0,12178.98,1.0,0.040000000000873115,0.040000000000873115,0.029999999998835847,0.029999999998835847,0.010000000002037268,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.03400000000001455,0.030000000000654836,0.17000000000007276,0.03299999999999272,0.030000000000654836,0.32999999999992724,0.03333333333333333,0.030000000000654836,1.0,0.03479999999995925,0.030000000000654836,1.7399999999979627,0.03559999999999491,0.039999999999054126,3.5599999999994907,0.03175000000000182,0.030000000000654836,6.350000000000364,0.46253513209668373,0.46999999999934516,822.8500000000004,0.040000000000873115,0.040000000000873115,1.0,0.040000000000873115,0.17000000000007276,0.17000000000007276,5.0,0.03400000000001455,0.3500000000003638,0.3500000000003638,10.0,0.03500000000003638,1.0600000000013097,1.0600000000013097,30.0,0.03533333333337699,1.8100000000013097,1.8100000000013097,50.0,0.03620000000002619,3.390000000001237,3.390000000001237,100.0,0.03390000000001237,3.4799999999995634,3.4799999999995634,250.0,0.013919999999998253,3.0100000000020373,3.0100000000020373,500.0,0.006020000000004074,11.140000000001237,11.140000000001237,1000.0,0.011140000000001237,2.4799999999995634,2.4799999999995634,2000.0,0.0012399999999997816,18.93000000000029,18.93000000000029,5108.0,0.003705951448707966,0.17000000000007276,0.03400000000001455,0.17000000000007276,0.03400000000001455,0.0,0.3500000000003638,0.03500000000003638,0.32999999999992724,0.03299999999999272,0.020000000000436557,1.0600000000013097,0.03533333333337699,1.0,0.03333333333333333,0.06000000000130967,1.8100000000013097,0.03620000000002619,1.7399999999979627,0.03479999999995925,0.07000000000334694,3.390000000001237,0.03390000000001237,3.5599999999994907,0.03559999999999491,-0.16999999999825377,3.569999999999709,0.017849999999998544,6.350000000000364,0.03175000000000182,-2.780000000000655
0390d174,6101,1690,4411,1689,12047.0,10620.96,1.0,0.020000000000436557,0.020000000000436557,0.019999999998617568,0.019999999998617568,1.8189894035458565e-12,0.019999999998617568,0.019999999998617568,0.019999999998617568,0.021999999999752617,0.020000000000436557,0.10999999999876309,0.022999999999956344,0.020000000000436557,0.22999999999956344,0.02433333333331878,0.020000000000436557,0.7299999999995634,0.02579999999998108,0.029999999998835847,1.2899999999990541,0.026899999999986903,0.029999999998835847,2.6899999999986903,0.028699999999998907,0.030000000000654836,5.739999999999782,0.2996506808762574,0.07000000000152795,506.10999999999876,0.020000000000436557,0.020000000000436557,1.0,0.020000000000436557,0.11000000000240107,0.11000000000240107,5.0,0.022000000000480212,0.21000000000094587,0.21000000000094587,10.0,0.02100000000009459,0.570000000001528,0.570000000001528,30.0,0.01900000000005093,0.8500000000003638,0.8500000000003638,50.0,0.017000000000007277,1.320000000001528,1.320000000001528,100.0,0.01320000000001528,1.4900000000016007,1.4900000000016007,250.0,0.005960000000006403,-1.0,1.0,500.0,-0.002,-6.969999999997526,6.969999999997526,1000.0,-0.006969999999997526,-6.139999999997599,6.139999999997599,2000.0,-0.0030699999999987994,-2.0899999999983265,2.0899999999983265,4411.0,-0.00047381546134625405,0.11000000000240107,0.022000000000480212,0.10999999999876309,0.021999999999752617,3.637978807091713e-12,0.21000000000094587,0.02100000000009459,0.22999999999956344,0.022999999999956344,-0.019999999998617568,0.570000000001528,0.01900000000005093,0.7299999999995634,0.02433333333331878,-0.1599999999980355,0.8500000000003638,0.017000000000007277,1.2899999999990541,0.02579999999998108,-0.4399999999986903,1.320000000001528,0.01320000000001528,2.6899999999986903,0.026899999999986903,-1.3699999999971624,1.6700000000000728,0.008350000000000364,5.739999999999782,0.028699999999998907,-4.069999999999709
03a935ae,4430,1644,2786,1643,13951.0,12792.17,1.0,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,0.0,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,-0.020000000000072758,-0.020000000000436557,-0.1000000000003638,-0.020000000000072758,-0.020000000000436557,-0.2000000000007276,-0.019666666666671516,-0.020000000000436557,-0.5900000000001455,-0.01959999999999127,-0.020000000000436557,-0.9799999999995636,-0.020499999999992725,-0.020000000000436557,-2.0499999999992724,-0.021300000000001092,-0.020000000000436557,-4.260000000000218,0.3651795496043821,0.2600000000002183,599.9899999999998,-0.020000000000436557,0.020000000000436557,1.0,-0.020000000000436557,-0.09999999999854481,0.09999999999854481,5.0,-0.019999999999708962,-0.2000000000007276,0.2000000000007276,10.0,-0.020000000000072758,-0.6200000000008004,0.6200000000008004,30.0,-0.020666666666693347,-1.0400000000008731,1.0400000000008731,50.0,-0.02080000000001746,-2.0799999999999272,2.0799999999999272,100.0,-0.020799999999999274,-6.649999999999636,6.649999999999636,250.0,-0.026599999999998545,-19.05999999999949,19.05999999999949,500.0,-0.03811999999999898,-19.899999999999636,19.899999999999636,1000.0,-0.019899999999999637,-50.5,50.5,2000.0,-0.02525,-49.599999999998545,49.599999999998545,2786.0,-0.017803302225412255,-0.09999999999854481,-0.019999999999708962,-0.1000000000003638,-0.020000000000072758,1.8189894035458565e-12,-0.2000000000007276,-0.020000000000072758,-0.2000000000007276,-0.020000000000072758,0.0,-0.6200000000008004,-0.020666666666693347,-0.5900000000001455,-0.019666666666671516,-0.030000000000654836,-1.0400000000008731,-0.02080000000001746,-0.9799999999995634,-0.01959999999999127,-0.06000000000130967,-2.0799999999999272,-0.020799999999999274,-2.0499999999992724,-0.020499999999992725,-0.030000000000654836,-4.780000000000655,-0.023900000000003273,-4.260000000000218,-0.021300000000001092,-0.5200000000004366
